,ip,time,method,url,status,size,user_agent
8465,40.77.167.4,2025-04-29 11:11:48+01:00,GET,/ngg_tag-sitemap.xml,200,436,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
8466,84.203.1.217,2025-04-29 11:13:58+01:00,POST,/wp-cron.php?doing_wp_cron=1745921637.1927249431610107421875,200,0,WordPress/6.8; https://website.local.lan
8467,40.77.167.4,2025-04-29 11:13:58+01:00,GET,/sitemap_index.xml,200,339,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
8468,84.203.1.217,2025-04-29 11:23:37+01:00,POST,/wp-cron.php?doing_wp_cron=1745922216.0005021095275878906250,499,0,WordPress/6.8; https://website.local.lan
8469,116.62.206.174,2025-04-29 11:23:37+01:00,GET,/xmlrpc.php,405,42,Mozilla/5.0 (X11; Fedora; Linux x86_64; rv:94.0) Gecko/20100101 Firefox/95.0
8470,139.59.250.1,2025-04-29 11:42:38+01:00,GET,/wp-content/gallery/concert-in-asti-italy-1/thumbs/thumbs_raw__MG_8389-thumb.jpg,200,39611,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0"
8471,84.203.1.217,2025-04-29 11:44:55+01:00,POST,/wp-cron.php?doing_wp_cron=1745923494.9445519447326660156250,200,0,WordPress/6.8; https://website.local.lan
8472,198.235.24.177,2025-04-29 11:44:55+01:00,GET,/wp-login.php,200,6738,"Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
8473,165.22.107.245,2025-04-29 11:52:35+01:00,GET,/wp-content/gallery/concert-in-busto-arsizio-italy/thumbs/thumbs_raw__MG_1534-thumb.jpg,200,45596,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36"
8474,41.216.188.14,2025-04-29 11:59:23+01:00,GET,/about.php,403,6620,"Mozlila/5.0 (Linux; Android 7.0; SM-G892A Bulid/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Moblie Safari/537.36"
8475,41.216.188.14,2025-04-29 11:59:32+01:00,GET,/about.php?key=EnigmaCyberSecurity,403,6620,"Mozlila/5.0 (Linux; Android 7.0; SM-G892A Bulid/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Moblie Safari/537.36"
8476,84.203.1.217,2025-04-29 12:33:27+01:00,POST,/?wordfence_syncAttackData=1745926406.3197,200,0,WordPress/6.8; https://website.local.lan
8477,84.203.1.217,2025-04-29 12:33:27+01:00,POST,/wp-cron.php?doing_wp_cron=1745926407.2065460681915283203125,200,0,WordPress/6.8; https://website.local.lan
8478,121.40.58.137,2025-04-29 12:33:27+01:00,GET,/xmlrpc.php,405,42,Mozilla/5.0 (X11; Fedora; Linux x86_64; rv:94.0) Gecko/20100101 Firefox/95.0
8479,137.184.9.69,2025-04-29 12:59:41+01:00,GET,/admin/js/kcfinder/upload.php,404,8744,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.62 Safari/537.36"
8480,146.190.93.73,2025-04-29 12:59:44+01:00,GET,/wp-content/gallery/concert-in-busto-arsizio-italy/thumbs/thumbs_raw__MG_1533-thumb.jpg,200,39510,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15"
8481,137.184.9.69,2025-04-29 12:59:46+01:00,GET,/plugins/kcfinder/upload.php,404,8744,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.62 Safari/537.36"
8482,64.23.150.34,2025-04-29 12:59:50+01:00,GET,/js/kcfinder/upload.php,404,8744,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.62 Safari/537.36"
8483,64.23.150.34,2025-04-29 12:59:58+01:00,GET,/kcfinder/upload.php,404,7384,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.62 Safari/537.36"
8484,64.23.146.57,2025-04-29 13:00:26+01:00,GET,/ckeditor/plugins/kcfinder/upload.php,404,8744,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.62 Safari/537.36"
8485,64.23.146.57,2025-04-29 13:00:32+01:00,GET,/admin/kcfinder/upload.php,404,8744,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.62 Safari/537.36"
8486,84.203.1.217,2025-04-29 13:02:27+01:00,POST,/wp-cron.php?doing_wp_cron=1745928145.9311149120330810546875,499,0,WordPress/6.8; https://website.local.lan
8487,205.210.31.98,2025-04-29 13:02:27+01:00,GET,/wp-login.php,200,6738,"Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
8488,84.203.1.217,2025-04-29 13:07:31+01:00,POST,/wp-cron.php?doing_wp_cron=1745928450.2947430610656738281250,499,0,WordPress/6.8; https://website.local.lan
8489,147.185.132.52,2025-04-29 13:07:31+01:00,GET,/wp-login.php,200,6738,"Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
8490,84.203.1.217,2025-04-29 13:10:12+01:00,POST,/wp-cron.php?doing_wp_cron=1745928611.8740940093994140625000,200,0,WordPress/6.8; https://website.local.lan
8491,115.78.7.179,2025-04-29 13:10:12+01:00,GET,/xmlrpc.php,405,42,Mozilla/5.0 (X11; Fedora; Linux x86_64; rv:94.0) Gecko/20100101 Firefox/95.0
8492,84.203.1.217,2025-04-29 13:13:45+01:00,POST,/wp-cron.php?doing_wp_cron=1745928825.0767190456390380859375,200,0,WordPress/6.8; https://website.local.lan
8493,152.228.220.143,2025-04-29 13:13:46+01:00,GET,/category/nature-and-wildlife/feed/,404,7384,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.66 Safari/537.36"
8494,84.203.1.217,2025-04-29 13:38:25+01:00,POST,/wp-cron.php?doing_wp_cron=1745930304.2646698951721191406250,499,0,WordPress/6.8; https://website.local.lan
8495,43.130.40.120,2025-04-29 13:38:26+01:00,GET,/,200,9226,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
8496,84.203.1.217,2025-04-29 13:38:30+01:00,GET,/?wp_scrape_key=7ae05e92c3d423e45c410df65e28b0cf&wp_scrape_nonce=1745930308,200,9271,WordPress/6.8; https://website.local.lan
8497,84.203.1.217,2025-04-29 13:38:39+01:00,GET,/?wp_scrape_key=7ae05e92c3d423e45c410df65e28b0cf&wp_scrape_nonce=1745930308,503,1016,WordPress/6.8; https://website.local.lan
8498,84.203.1.217,2025-04-29 13:38:44+01:00,GET,/?wp_scrape_key=1512974717986c1d89e41d7eb9d6f5d1&wp_scrape_nonce=1745930317,503,1016,WordPress/6.8; https://website.local.lan
8499,84.203.1.217,2025-04-29 13:38:48+01:00,GET,/?wp_scrape_key=6f188d98edf94f080394b858491d71b6&wp_scrape_nonce=1745930322,503,1016,WordPress/6.8; https://website.local.lan
8500,128.199.201.243,2025-04-29 13:41:54+01:00,GET,/wp-content/gallery/concert-in-milan-italy/thumbs/thumbs_mg_1883-thumb.jpg,200,60260,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0"
8501,84.203.1.217,2025-04-29 13:49:14+01:00,POST,/wp-cron.php?doing_wp_cron=1745930953.0669689178466796875000,499,0,WordPress/6.8; https://website.local.lan
8502,31.214.174.196,2025-04-29 13:49:14+01:00,GET,/wp-login.php,200,2197,GRequests/0.10
8503,31.214.174.196,2025-04-29 13:49:16+01:00,GET,/wp-login.php,200,2193,GRequests/0.10
8504,84.203.1.217,2025-04-29 13:49:17+01:00,POST,/wp-cron.php?doing_wp_cron=1745930957.4037830829620361328125,200,0,WordPress/6.8; https://website.local.lan
8505,31.214.174.196,2025-04-29 13:49:17+01:00,GET,/wp-admin/,302,0,GRequests/0.10
8506,31.214.174.196,2025-04-29 13:49:17+01:00,GET,/wp-login.php?redirect_to=https%3A%2F%2Fwebsite.local.lan%2Fwp-admin%2F&reauth=1,200,2195,GRequests/0.10
8507,188.165.54.175,2025-04-29 13:49:32+01:00,GET,/xmlrpc.php,405,42,Mozilla/5.0 (X11; Fedora; Linux x86_64; rv:94.0) Gecko/20100101 Firefox/95.0
8508,77.75.76.164,2025-04-29 13:49:42+01:00,GET,/page-sitemap.xml,200,502,Mozilla/5.0 (compatible; SeznamBot/4.0; +https://o-seznam.cz/napoveda/vyhledavani/en/seznambot-crawler/)
8509,84.203.1.217,2025-04-29 13:49:43+01:00,POST,/wp-cron.php?doing_wp_cron=1745930981.7236449718475341796875,499,0,WordPress/6.8; https://website.local.lan
8510,77.75.76.164,2025-04-29 13:49:43+01:00,GET,/robots.txt,200,132,Mozilla/5.0 (compatible; SeznamBot/4.0; +https://o-seznam.cz/napoveda/vyhledavani/en/seznambot-crawler/)
8511,165.22.107.245,2025-04-29 13:50:21+01:00,GET,/wp-content/gallery/concert-in-milan-italy/thumbs/thumbs_mg_1900-thumb.jpg,200,58432,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0"
8512,84.203.1.217,2025-04-29 14:02:55+01:00,POST,/wp-cron.php?doing_wp_cron=1745931774.5159180164337158203125,200,0,WordPress/6.8; https://website.local.lan
8513,147.185.132.9,2025-04-29 14:02:55+01:00,GET,/wp-login.php,200,6738,"Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
8514,84.203.1.217,2025-04-29 14:06:23+01:00,POST,/wp-cron.php?doing_wp_cron=1745931982.5120689868927001953125,499,0,WordPress/6.8; https://website.local.lan
8515,47.79.214.175,2025-04-29 14:06:23+01:00,GET,/wp-content/gallery/atari-2600-junior/thumbs/thumbs_atari2600-021.jpg,404,8744,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:122.0) Gecko/20100101 Firefox/122.0
8516,84.203.1.217,2025-04-29 14:09:40+01:00,POST,/wp-cron.php?doing_wp_cron=1745932179.3455359935760498046875,499,0,WordPress/6.8; https://website.local.lan
8517,47.79.212.90,2025-04-29 14:09:41+01:00,GET,/wp-content/gallery/atari-2600-junior/thumbs/thumbs_atari2600-011.jpg,404,8744,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0"
8518,84.203.1.217,2025-04-29 14:11:51+01:00,POST,/wp-cron.php?doing_wp_cron=1745932310.2391090393066406250000,499,0,WordPress/6.8; https://website.local.lan
8519,47.79.215.45,2025-04-29 14:11:51+01:00,GET,/wp-content/gallery/atari-2600-junior/thumbs/thumbs_atari2600-008.jpg,404,8744,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
8520,84.203.1.217,2025-04-29 14:16:06+01:00,POST,/wp-cron.php?doing_wp_cron=1745932566.3089048862457275390625,200,0,WordPress/6.8; https://website.local.lan
8521,47.79.215.188,2025-04-29 14:16:06+01:00,GET,/wp-content/gallery/atari-2600-junior/thumbs/thumbs_atari2600-013.jpg,404,8744,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
8522,84.203.1.217,2025-04-29 14:16:36+01:00,POST,/wp-cron.php?doing_wp_cron=1745932595.9498291015625000000000,200,0,WordPress/6.8; https://website.local.lan
8523,47.79.198.99,2025-04-29 14:16:36+01:00,GET,/wp-content/gallery/atari-2600-junior/thumbs/thumbs_atari2600-002.jpg,404,8744,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
8524,84.203.1.217,2025-04-29 14:20:08+01:00,POST,/wp-cron.php?doing_wp_cron=1745932807.2356290817260742187500,499,0,WordPress/6.8; https://website.local.lan
8525,47.79.199.143,2025-04-29 14:20:08+01:00,GET,/wp-content/gallery/atari-2600-junior/thumbs/thumbs_atari2600-000.jpg,404,8744,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
8526,84.203.1.217,2025-04-29 14:23:42+01:00,POST,/wp-cron.php?doing_wp_cron=1745933021.6328780651092529296875,200,0,WordPress/6.8; https://website.local.lan
8527,47.79.213.242,2025-04-29 14:23:42+01:00,GET,/wp-content/gallery/atari-2600-junior/thumbs/thumbs_atari2600-003.jpg,404,8744,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
8528,84.203.1.217,2025-04-29 14:30:07+01:00,POST,/wp-cron.php?doing_wp_cron=1745933406.3250501155853271484375,499,0,WordPress/6.8; https://website.local.lan
8529,69.27.41.198,2025-04-29 14:30:07+01:00,GET,/xmlrpc.php,405,42,Mozilla/5.0 (X11; Fedora; Linux x86_64; rv:94.0) Gecko/20100101 Firefox/95.0
8530,84.203.1.217,2025-04-29 14:33:46+01:00,POST,/wp-cron.php?doing_wp_cron=1745933625.4179730415344238281250,499,0,WordPress/6.8; https://website.local.lan
8531,47.79.213.16,2025-04-29 14:33:46+01:00,GET,/wp-content/gallery/atari-2600-junior/thumbs/thumbs_atari2600-007.jpg,404,8744,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
8532,84.203.1.217,2025-04-29 14:44:18+01:00,POST,/wp-cron.php?doing_wp_cron=1745934257.1762299537658691406250,200,0,WordPress/6.8; https://website.local.lan
8533,47.79.212.92,2025-04-29 14:44:18+01:00,GET,/wp-content/gallery/atari-2600-junior/thumbs/thumbs_atari2600-016.jpg,404,8744,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
8534,84.203.1.217,2025-04-29 14:44:59+01:00,POST,/wp-cron.php?doing_wp_cron=1745934299.3414471149444580078125,200,0,WordPress/6.8; https://website.local.lan
8535,47.79.205.96,2025-04-29 14:44:59+01:00,GET,/wp-content/gallery/atari-2600-junior/thumbs/thumbs_atari2600-012.jpg,404,8744,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1"
8536,84.203.1.217,2025-04-29 14:47:22+01:00,POST,/wp-cron.php?doing_wp_cron=1745934441.6519000530242919921875,499,0,WordPress/6.8; https://website.local.lan
8537,47.79.213.167,2025-04-29 14:47:22+01:00,GET,/wp-content/gallery/atari-2600-junior/thumbs/thumbs_atari2600-019.jpg,404,8744,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
8538,84.203.1.217,2025-04-29 14:49:11+01:00,POST,/wp-cron.php?doing_wp_cron=1745934550.9929659366607666015625,200,0,WordPress/6.8; https://website.local.lan
8539,47.79.213.179,2025-04-29 14:49:12+01:00,GET,/wp-content/gallery/atari-2600-junior/thumbs/thumbs_atari2600-020.jpg,404,8744,Mozilla/5.0 (Android 14; Mobile; rv:121.0) Gecko/121.0 Firefox/121.0
8540,47.79.199.80,2025-04-29 14:49:30+01:00,GET,/wp-content/gallery/atari-2600-junior/thumbs/thumbs_atari2600-005.jpg,404,8744,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1"
8541,84.203.1.217,2025-04-29 14:49:44+01:00,POST,/wp-cron.php?doing_wp_cron=1745934584.2245810031890869140625,200,0,WordPress/6.8; https://website.local.lan
8542,47.79.192.89,2025-04-29 14:49:45+01:00,GET,/wp-content/gallery/atari-2600-junior/thumbs/thumbs_atari2600-006.jpg,404,8744,"Mozilla/5.0 (iPad; CPU OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/122.0.6261.89 Mobile/15E148 Safari/604.1"
8543,84.203.1.217,2025-04-29 14:52:10+01:00,POST,/wp-cron.php?doing_wp_cron=1745934729.8489060401916503906250,499,0,WordPress/6.8; https://website.local.lan
8544,31.220.93.206,2025-04-29 14:52:11+01:00,GET,/wp-login.php,200,2194,GRequests/0.10
8545,31.220.93.206,2025-04-29 14:52:12+01:00,GET,/wp-login.php,200,2193,GRequests/0.10
8546,31.220.93.206,2025-04-29 14:52:12+01:00,GET,/wp-admin/,302,0,GRequests/0.10
8547,31.220.93.206,2025-04-29 14:52:13+01:00,GET,/wp-login.php?redirect_to=https%3A%2F%2Fwebsite.local.lan%2Fwp-admin%2F&reauth=1,200,2194,GRequests/0.10
8548,84.203.1.217,2025-04-29 15:12:09+01:00,POST,/wp-cron.php?doing_wp_cron=1745935928.5135591030120849609375,499,0,WordPress/6.8; https://website.local.lan
8549,47.79.215.181,2025-04-29 15:12:10+01:00,GET,/wp-content/gallery/atari-2600-junior/thumbs/thumbs_atari2600-010.jpg,404,8744,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
8550,47.79.198.172,2025-04-29 15:12:29+01:00,GET,/wp-content/gallery/atari-2600-junior/thumbs/thumbs_atari2600-009.jpg,404,8744,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0"
8551,84.203.1.217,2025-04-29 15:13:09+01:00,POST,/wp-cron.php?doing_wp_cron=1745935989.4241719245910644531250,200,0,WordPress/6.8; https://website.local.lan
8552,158.255.80.210,2025-04-29 15:13:09+01:00,GET,/xmlrpc.php,405,42,Mozilla/5.0 (X11; Fedora; Linux x86_64; rv:94.0) Gecko/20100101 Firefox/95.0
8553,84.203.1.217,2025-04-29 15:14:53+01:00,POST,/wp-cron.php?doing_wp_cron=1745936092.1167631149291992187500,200,0,WordPress/6.8; https://website.local.lan
8554,47.79.213.198,2025-04-29 15:14:53+01:00,GET,/wp-content/gallery/atari-2600-junior/thumbs/thumbs_atari2600-004.jpg,404,8744,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
8555,47.79.214.175,2025-04-29 15:17:21+01:00,GET,/wp-content/gallery/atari-2600-junior/thumbs/thumbs_atari2600-001.jpg,404,8744,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
8556,84.203.1.217,2025-04-29 15:19:01+01:00,POST,/wp-cron.php?doing_wp_cron=1745936341.3787579536437988281250,200,0,WordPress/6.8; https://website.local.lan
8557,47.79.197.246,2025-04-29 15:19:02+01:00,GET,/wp-content/gallery/atari-2600-junior/thumbs/thumbs_atari2600-014.jpg,404,8744,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
8558,84.203.1.217,2025-04-29 15:22:02+01:00,POST,/wp-admin/admin-ajax.php?action=wp_statistics_schema_migration_process&nonce=973b4f53ad,200,0,WordPress/6.8; https://website.local.lan
8559,84.203.1.217,2025-04-29 15:22:02+01:00,POST,/wp-admin/admin-ajax.php?action=wordfence_testAjax,200,12,WordPress/6.8; https://website.local.lan
8560,84.203.1.217,2025-04-29 15:22:02+01:00,POST,/wp-cron.php?doing_wp_cron=1745936521.4679589271545410156250,499,0,WordPress/6.8; https://website.local.lan
8561,47.79.196.77,2025-04-29 15:22:02+01:00,GET,/wp-content/gallery/atari-2600-junior/thumbs/thumbs_atari2600-017.jpg,404,8744,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
8562,84.203.1.217,2025-04-29 15:22:03+01:00,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=0&scanMode=standard&cronKey=f9cbf766be6f42c82020488b2ebe1d25&signature=4ebf279e321f08398d2beb33c2dd8ef425c6d7cf3682e13d87a999d8b7875854,499,0,WordPress/6.8; https://website.local.lan
8563,84.203.1.217,2025-04-29 15:22:25+01:00,POST,/wp-cron.php?doing_wp_cron=1745936545.2401909828186035156250,200,0,WordPress/6.8; https://website.local.lan
8564,84.203.1.217,2025-04-29 15:22:26+01:00,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=1&scanMode=standard&cronKey=940c6522d30b3ae56177c21cf7bd9622&signature=f9212eaff983d15234dc6e64cfa0eac17b47b984f72bc293df42aaf6f9c48492,499,0,WordPress/6.8; https://website.local.lan
8565,84.203.1.217,2025-04-29 15:22:43+01:00,POST,/wp-cron.php?doing_wp_cron=1745936563.1124820709228515625000,200,0,WordPress/6.8; https://website.local.lan
8566,84.203.1.217,2025-04-29 15:22:44+01:00,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=1&scanMode=standard&cronKey=407325b84a758de28fefc58860df373d&signature=868253fa1c8a55df7d7294ad7d1d6e2adaf548b31bf28dfc79cc626f348a4af2,499,0,WordPress/6.8; https://website.local.lan
8567,84.203.1.217,2025-04-29 15:23:08+01:00,POST,/wp-cron.php?doing_wp_cron=1745936588.6216280460357666015625,200,0,WordPress/6.8; https://website.local.lan
8568,84.203.1.217,2025-04-29 15:23:09+01:00,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=1&scanMode=standard&cronKey=71510b1f1fbd218b2115ee42463c4163&signature=ea0ac19e16310bb2bd48543265103903a3d9f05b79fd606f2154211ec9bd220e,499,0,WordPress/6.8; https://website.local.lan
8569,84.203.1.217,2025-04-29 15:23:30+01:00,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=1&scanMode=standard&cronKey=8e47cbd05cfd3cf7920002066e5b5f9b&signature=a9ecccae085110f2668d3fc9fa254e4e755ef80db98665eae9b8d8b063ae4e2b,499,0,WordPress/6.8; https://website.local.lan
8570,84.203.1.217,2025-04-29 15:26:11+01:00,POST,/wp-cron.php?doing_wp_cron=1745936770.5082850456237792968750,200,0,WordPress/6.8; https://website.local.lan
8571,84.203.1.217,2025-04-29 15:26:11+01:00,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=1&scanMode=standard&cronKey=b0ec9e141d3ce63677e0454cd9f993f3&signature=5d0058ce8e11419ddef77086e6d353677667ceed7aebf672746a5f6647be6808,499,0,WordPress/6.8; https://website.local.lan
8572,84.203.1.217,2025-04-29 15:26:37+01:00,POST,/wp-cron.php?doing_wp_cron=1745936797.1246130466461181640625,200,0,WordPress/6.8; https://website.local.lan
8573,84.203.1.217,2025-04-29 15:26:38+01:00,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=1&scanMode=standard&cronKey=1dedd6a6dee0c6512685991bdd3346dd&signature=9ca75e3fc81dc943399bfd82806d46de0fc370d344c0f75e844d555f23ab53ba,499,0,WordPress/6.8; https://website.local.lan
8574,84.203.1.217,2025-04-29 15:26:59+01:00,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=1&scanMode=standard&cronKey=29940834552a99c210c9d793d00d6696&signature=7f221db66f8e7d056019019ac4709700a25b40463c964cb2d8e356c217bf8cfe,499,0,WordPress/6.8; https://website.local.lan
8575,84.203.1.217,2025-04-29 15:27:19+01:00,POST,/wp-cron.php?doing_wp_cron=1745936839.1966390609741210937500,200,0,WordPress/6.8; https://website.local.lan
8576,84.203.1.217,2025-04-29 15:27:19+01:00,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=1&scanMode=standard&cronKey=78e9edcae133b6a1519299c8468a222f&signature=52c88d382609dbd5d83367b3c333453a12d1a4cf996d206944cf50bc8102c832,499,0,WordPress/6.8; https://website.local.lan
8577,84.203.1.217,2025-04-29 15:28:31+01:00,POST,/wp-cron.php?doing_wp_cron=1745936911.3223021030426025390625,200,0,WordPress/6.8; https://website.local.lan
8578,84.203.1.217,2025-04-29 15:28:31+01:00,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=1&scanMode=standard&cronKey=9a850af1eca22314a05ef9dac37c11ae&signature=10c04972007e7c18a0c9d72d6403cb47da8100eb668d55dc1db549b4a68035b8,499,0,WordPress/6.8; https://website.local.lan
8579,84.203.1.217,2025-04-29 15:30:39+01:00,POST,/wp-cron.php?doing_wp_cron=1745937039.2260539531707763671875,200,0,WordPress/6.8; https://website.local.lan
8580,84.203.1.217,2025-04-29 15:30:39+01:00,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=1&scanMode=standard&cronKey=bcd56bd52ec2603f491924a3d8ee55f9&signature=f4b2e3d5638c425a12313283e31f683d0a36e3bea7ebfcdae6167b9c1cbed3f4,499,0,WordPress/6.8; https://website.local.lan
8581,84.203.1.217,2025-04-29 15:31:00+01:00,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=1&scanMode=standard&cronKey=be67ac7d6ebaa7f7622ec6cf2a5faa12&signature=a9001fc85a257b26c7fe23c39c2b47d94694172bc54cc4f0c36786087439c052,499,0,WordPress/6.8; https://website.local.lan
8582,84.203.1.217,2025-04-29 15:31:17+01:00,POST,/wp-cron.php?doing_wp_cron=1745937077.6650180816650390625000,200,0,WordPress/6.8; https://website.local.lan
8583,84.203.1.217,2025-04-29 15:31:18+01:00,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=1&scanMode=standard&cronKey=3733cca4e0bf5e2ff7385f569e1f1b55&signature=e1a2d13fb20e29a0ae60f0a3ddc607dd8ad6b3ee34204fdd90503a5906cf5455,499,0,WordPress/6.8; https://website.local.lan
8584,84.203.1.217,2025-04-29 15:31:35+01:00,POST,/wp-cron.php?doing_wp_cron=1745937095.0214250087738037109375,200,0,WordPress/6.8; https://website.local.lan
8585,84.203.1.217,2025-04-29 15:31:35+01:00,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=1&scanMode=standard&cronKey=ba67c7d66599427e53745e15ae8d991d&signature=8c4e824acb7446c294ca51c2c81ae0f169909913b690d1cd1c280e3eaabf0c23,499,0,WordPress/6.8; https://website.local.lan
